gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,age
F,0,High Net Worth,Yes,11.0,NSW,7.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34.0
F,0,High Net Worth,Yes,11.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34.0
F,0,High Net Worth,Yes,11.0,NSW,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,34.0
F,0,High Net Worth,Yes,11.0,NSW,7.0,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34.0
F,0,High Net Worth,Yes,11.0,NSW,7.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34.0
F,0,High Net Worth,Yes,11.0,NSW,7.0,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34.0
M,55,Affluent Customer,Yes,5.0,NSW,11.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,67.0
M,55,Affluent Customer,Yes,5.0,NSW,11.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,67.0
M,55,Affluent Customer,Yes,5.0,NSW,11.0,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,67.0
F,50,High Net Worth,Yes,1.0,NSW,4.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,23.0
F,50,High Net Worth,Yes,1.0,NSW,4.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,23.0
F,50,High Net Worth,Yes,1.0,NSW,4.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,23.0
F,50,High Net Worth,Yes,1.0,NSW,4.0,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,23.0
F,50,High Net Worth,Yes,1.0,NSW,4.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,23.0
M,27,Affluent Customer,No,11.0,VIC,11.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,59.0
M,27,Affluent Customer,No,11.0,VIC,11.0,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,59.0
M,27,Affluent Customer,No,11.0,VIC,11.0,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,59.0
M,27,Affluent Customer,No,11.0,VIC,11.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,59.0
M,27,Affluent Customer,No,11.0,VIC,11.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,59.0
F,46,Mass Customer,No,7.0,NSW,11.0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,54.0
F,46,Mass Customer,No,7.0,NSW,11.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,54.0
F,46,Mass Customer,No,7.0,NSW,11.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,54.0
F,46,Mass Customer,No,7.0,NSW,11.0,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,54.0
M,31,Mass Customer,No,13.0,NSW,5.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,40.0
M,31,Mass Customer,No,13.0,NSW,5.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,45.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,45.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,45.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,45.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,0.0,Cancelled,Solex,Standard,high,medium,748.17,448.9,45.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,45.0
M,69,High Net Worth,Yes,14.0,VIC,9.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,45.0
M,69,Affluent Customer,Yes,6.0,QLD,4.0,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,33.0
M,69,Affluent Customer,Yes,6.0,QLD,4.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,33.0
M,69,Affluent Customer,Yes,6.0,QLD,4.0,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,33.0
F,0,High Net Worth,No,10.0,NSW,12.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38.0
F,0,High Net Worth,No,10.0,NSW,12.0,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38.0
F,0,High Net Worth,No,10.0,NSW,12.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38.0
F,0,High Net Worth,No,10.0,NSW,12.0,0.0,Approved,Solex,Standard,medium,medium,1562.88,388.92,38.0
F,0,High Net Worth,No,10.0,NSW,12.0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38.0
M,3,Mass Customer,Yes,17.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,52.0
M,3,Mass Customer,Yes,17.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,52.0
F,1,Mass Customer,No,8.0,VIC,10.0,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,34.0
F,1,Mass Customer,No,8.0,VIC,10.0,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34.0
F,1,Mass Customer,No,8.0,VIC,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34.0
F,1,Mass Customer,No,8.0,VIC,10.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,34.0
F,1,Mass Customer,No,8.0,VIC,10.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34.0
F,1,Mass Customer,No,8.0,VIC,10.0,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,34.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,43.0
F,71,Mass Customer,Yes,18.0,NSW,9.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,43.0
M,92,Mass Customer,No,4.0,QLD,6.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,27.0
M,92,Mass Customer,No,4.0,QLD,6.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,27.0
M,92,Mass Customer,No,4.0,QLD,6.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,27.0
M,92,Mass Customer,No,4.0,QLD,6.0,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,27.0
F,20,Affluent Customer,No,11.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,56.0
F,20,Affluent Customer,No,11.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,56.0
F,20,Affluent Customer,No,11.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,56.0
F,20,Affluent Customer,No,11.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,56.0
M,49,Affluent Customer,No,4.0,NSW,7.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,45.0
M,49,Affluent Customer,No,4.0,NSW,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,45.0
F,88,High Net Worth,Yes,2.0,QLD,6.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33.0
F,88,High Net Worth,Yes,2.0,QLD,6.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,33.0
F,88,High Net Worth,Yes,2.0,QLD,6.0,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33.0
F,88,High Net Worth,Yes,2.0,QLD,6.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33.0
F,88,High Net Worth,Yes,2.0,QLD,6.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33.0
F,55,High Net Worth,No,19.0,VIC,11.0,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,62.0
F,55,High Net Worth,No,19.0,VIC,11.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,62.0
F,76,Mass Customer,Yes,1.0,VIC,5.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,21.0
F,76,Mass Customer,Yes,1.0,VIC,5.0,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,21.0
F,76,Mass Customer,Yes,1.0,VIC,5.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,21.0
F,76,Mass Customer,Yes,1.0,VIC,5.0,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,21.0
F,76,Mass Customer,Yes,1.0,VIC,5.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,21.0
F,76,Mass Customer,Yes,1.0,VIC,5.0,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,21.0
M,15,Mass Customer,No,11.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,61.0
M,15,Mass Customer,No,11.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,61.0
M,15,Mass Customer,No,11.0,QLD,7.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,61.0
M,15,Mass Customer,No,11.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,61.0
M,15,Mass Customer,No,11.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,61.0
M,15,Mass Customer,No,11.0,QLD,7.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,61.0
M,15,Mass Customer,No,11.0,QLD,7.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,61.0
F,74,Mass Customer,Yes,1.0,NSW,10.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,21.0
F,74,Mass Customer,Yes,1.0,NSW,10.0,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,21.0
F,74,Mass Customer,Yes,1.0,NSW,10.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,21.0
F,74,Mass Customer,Yes,1.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,21.0
F,36,Mass Customer,No,7.0,VIC,9.0,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,60.0
F,36,Mass Customer,No,7.0,VIC,9.0,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,60.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,0.0,Approved,Solex,Standard,medium,medium,294.35,388.92,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,36.0
F,89,Mass Customer,Yes,17.0,QLD,2.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36.0
F,35,High Net Worth,No,10.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,64.0
F,35,High Net Worth,No,10.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,64.0
F,35,High Net Worth,No,10.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,64.0
M,18,High Net Worth,Yes,14.0,QLD,5.0,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,63.0
M,18,High Net Worth,Yes,14.0,QLD,5.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,63.0
M,40,Affluent Customer,Yes,9.0,NSW,11.0,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,28.0
M,40,Affluent Customer,Yes,9.0,NSW,11.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,28.0
M,40,Affluent Customer,Yes,9.0,NSW,11.0,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,28.0
M,40,Affluent Customer,Yes,9.0,NSW,11.0,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,28.0
M,40,Affluent Customer,Yes,9.0,NSW,11.0,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,28.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,23.0
M,28,Mass Customer,Yes,3.0,NSW,8.0,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,23.0
F,77,Mass Customer,No,5.0,NSW,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,24.0
F,77,Mass Customer,No,5.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,24.0
F,77,Mass Customer,No,5.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,24.0
F,77,Mass Customer,No,5.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,24.0
F,77,Mass Customer,No,5.0,NSW,9.0,1.0,Cancelled,Norco Bicycles,Mountain,low,small,688.63,612.88,24.0
M,48,High Net Worth,Yes,15.0,VIC,12.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36.0
M,48,High Net Worth,Yes,15.0,VIC,12.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,58.0
F,61,Affluent Customer,Yes,12.0,NSW,7.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,58.0
M,6,High Net Worth,No,4.0,QLD,2.0,0.0,Cancelled,WeareA2B,Standard,medium,medium,1231.15,161.6,22.0
M,6,High Net Worth,No,4.0,QLD,2.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,22.0
M,6,High Net Worth,No,4.0,QLD,2.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,22.0
M,50,High Net Worth,Yes,15.0,QLD,8.0,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,42.0
M,50,High Net Worth,Yes,15.0,QLD,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42.0
M,50,High Net Worth,Yes,15.0,QLD,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,42.0
M,67,High Net Worth,Yes,20.0,NSW,11.0,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,42.0
M,67,High Net Worth,Yes,20.0,NSW,11.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,42.0
M,59,Mass Customer,No,3.0,NSW,1.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,22.0
M,59,Mass Customer,No,3.0,NSW,1.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,22.0
M,59,Mass Customer,No,3.0,NSW,1.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,22.0
F,8,Mass Customer,Yes,18.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,44.0
F,8,Mass Customer,Yes,18.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,44.0
F,97,High Net Worth,Yes,7.0,VIC,8.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,68.0
F,97,High Net Worth,Yes,7.0,VIC,8.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,68.0
F,97,High Net Worth,Yes,7.0,VIC,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,68.0
F,5,Affluent Customer,No,11.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,889.05,388.92,66.0
F,5,Affluent Customer,No,11.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,66.0
F,96,Mass Customer,No,4.0,NSW,11.0,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,54.0
F,96,Mass Customer,No,4.0,NSW,11.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,54.0
F,96,Mass Customer,No,4.0,NSW,11.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,54.0
F,96,Mass Customer,No,4.0,NSW,11.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,54.0
M,3,Mass Customer,No,5.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,42.0
F,42,High Net Worth,No,20.0,VIC,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41.0
F,42,High Net Worth,No,20.0,VIC,10.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,41.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,42.0
M,94,High Net Worth,Yes,12.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42.0
F,11,Affluent Customer,Yes,14.0,VIC,8.0,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,61.0
F,11,Affluent Customer,Yes,14.0,VIC,8.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,61.0
F,11,Affluent Customer,Yes,14.0,VIC,8.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,61.0
