past_3_years_bike_related_purchases,owns_car,tenure,property_valuation,online_order,order_status,list_price,standard_cost,age,F,M,Affluent Customer,High Net Worth,Mass Customer,NSW,QLD,VIC,Giant Bicycles,Norco Bicycles,OHM Cycles,Solex,Trek Bicycles,WeareA2B,Mountain,Road,Standard,Touring,high,low,medium,large,medium,small
88,0,7.0,9.0,0.0,1,2091.47,388.92,66.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
88,0,7.0,9.0,1.0,1,441.49,84.99,66.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
88,0,7.0,9.0,1.0,1,1198.46,381.1,66.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
88,0,7.0,9.0,1.0,1,100.35,75.26,66.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16,1,15.0,9.0,0.0,1,1362.99,57.74,50.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
16,1,15.0,9.0,1.0,1,574.64,459.71,50.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
16,1,15.0,9.0,1.0,1,1216.14,1082.36,50.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
16,1,15.0,9.0,0.0,1,495.72,297.43,50.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
16,1,15.0,9.0,1.0,1,183.86,137.9,50.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
98,1,14.0,9.0,1.0,1,1151.96,649.49,35.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
98,1,14.0,9.0,0.0,1,1403.5,954.82,35.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
98,1,14.0,9.0,1.0,1,1703.52,1516.13,35.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
13,1,10.0,1.0,1.0,1,1720.7,1531.42,56.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13,1,10.0,1.0,1.0,1,533.51,400.13,56.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
13,1,10.0,1.0,1.0,1,1661.92,1479.11,56.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
13,1,10.0,1.0,1.0,1,945.04,507.58,56.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
13,1,10.0,1.0,0.0,1,742.54,667.4,56.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
13,1,10.0,1.0,1.0,1,1775.81,1580.47,56.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13,1,10.0,1.0,0.0,1,575.27,431.45,56.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
13,1,10.0,1.0,1.0,1,1274.93,764.96,56.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
13,1,10.0,1.0,1.0,1,533.51,400.13,56.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
13,1,10.0,1.0,1.0,1,60.34,45.26,56.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
13,1,10.0,1.0,1.0,1,12.01,7.21,56.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
13,1,10.0,1.0,1.0,1,1577.53,826.51,56.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4,0,9.0,4.0,0.0,1,363.01,290.41,38.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,0,9.0,4.0,0.0,1,586.45,521.94,38.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4,0,9.0,4.0,0.0,1,12.01,7.21,38.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4,0,9.0,4.0,0.0,1,1873.97,863.95,38.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4,0,9.0,4.0,1.0,1,795.34,101.58,38.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4,0,9.0,4.0,1.0,1,1227.34,770.89,38.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4,0,9.0,4.0,0.0,1,1635.3,993.66,38.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
21,0,8.0,8.0,1.0,1,363.01,290.41,33.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,0,8.0,8.0,1.0,1,360.4,270.3,33.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
21,0,8.0,8.0,0.0,1,1890.39,260.14,33.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
21,0,8.0,8.0,0.0,1,980.37,234.43,33.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
21,0,8.0,8.0,0.0,1,290.62,215.14,33.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
37,1,7.0,9.0,0.0,1,227.88,136.73,27.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
37,1,7.0,9.0,1.0,1,416.98,312.74,27.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
37,1,7.0,9.0,1.0,1,1403.5,954.82,27.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
37,1,7.0,9.0,1.0,1,71.49,53.62,27.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
86,0,12.0,6.0,1.0,1,1769.64,108.76,62.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
86,0,12.0,6.0,0.0,1,1769.64,108.76,62.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
27,1,9.0,11.0,0.0,1,1065.03,230.09,44.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
27,1,9.0,11.0,0.0,1,1198.46,381.1,44.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11,1,5.0,9.0,0.0,1,688.63,612.88,33.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11,1,5.0,9.0,1.0,1,1873.97,863.95,33.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
11,1,5.0,9.0,1.0,1,742.54,667.4,33.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11,1,5.0,9.0,1.0,1,1129.13,677.48,33.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11,1,5.0,9.0,1.0,1,495.72,297.43,33.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11,1,5.0,9.0,0.0,1,688.63,612.88,33.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
83,1,5.0,3.0,1.0,1,1129.13,677.48,44.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
83,1,5.0,3.0,0.0,1,227.88,136.73,44.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
83,1,5.0,3.0,1.0,1,795.34,101.58,44.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
83,1,5.0,3.0,1.0,1,1073.07,933.84,44.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
83,1,5.0,3.0,1.0,1,71.49,53.62,44.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
67,0,20.0,2.0,1.0,1,1538.99,829.65,65.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
67,0,20.0,2.0,1.0,1,2091.47,388.92,65.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
67,0,20.0,2.0,0.0,1,958.74,748.9,65.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
67,0,20.0,2.0,1.0,1,441.49,84.99,65.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
67,0,20.0,2.0,1.0,1,590.26,525.33,65.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
85,0,13.0,10.0,1.0,1,774.53,464.72,43.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
85,0,13.0,10.0,1.0,1,1311.44,1167.18,43.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
85,0,13.0,10.0,0.0,1,1720.7,1531.42,43.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
85,0,13.0,10.0,0.0,1,1292.84,13.44,43.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
68,0,3.0,5.0,1.0,1,100.35,75.26,23.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
68,0,3.0,5.0,0.0,1,533.51,400.13,23.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
68,0,3.0,5.0,1.0,1,1403.5,954.82,23.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
68,0,3.0,5.0,1.0,1,1179.0,707.4,23.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
68,0,3.0,5.0,0.0,1,590.26,525.33,23.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
68,0,3.0,5.0,1.0,1,100.35,75.26,23.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
68,0,3.0,5.0,0.0,1,1793.43,248.82,23.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
95,1,5.0,1.0,1.0,1,1720.7,1531.42,25.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
95,1,5.0,1.0,1.0,1,586.45,521.94,25.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
95,1,5.0,1.0,0.0,1,2083.94,675.03,25.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
95,1,5.0,1.0,0.0,1,71.49,53.62,25.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
95,1,5.0,1.0,1.0,1,1992.93,762.63,25.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
53,1,5.0,6.0,0.0,1,544.05,376.84,29.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
53,1,5.0,6.0,1.0,1,1240.31,795.1,29.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
53,1,5.0,6.0,1.0,1,1842.92,1105.75,29.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
53,1,5.0,6.0,1.0,1,2091.47,388.92,29.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
53,1,5.0,6.0,1.0,1,1179.0,707.4,29.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
53,1,5.0,6.0,1.0,1,1777.8,820.78,29.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
53,1,5.0,6.0,1.0,1,2091.47,388.92,29.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
60,0,12.0,7.0,0.0,1,1065.03,230.09,42.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
60,0,12.0,7.0,1.0,1,1458.17,874.9,42.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
54,1,18.0,6.0,0.0,1,499.53,388.72,65.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54,1,18.0,6.0,1.0,1,1280.28,829.51,65.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
54,1,18.0,6.0,0.0,1,1769.64,108.76,65.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54,1,18.0,6.0,1.0,1,774.53,464.72,65.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
54,1,18.0,6.0,0.0,1,1172.78,1043.77,65.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
98,0,13.0,11.0,0.0,1,642.31,513.85,41.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
98,0,13.0,11.0,1.0,1,1292.84,13.44,41.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
98,0,13.0,11.0,1.0,1,290.62,215.14,41.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
98,0,13.0,11.0,0.0,1,533.51,400.13,41.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
98,0,13.0,11.0,0.0,1,1762.96,950.52,41.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
24,1,11.0,8.0,0.0,1,2005.66,1203.4,44.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
24,1,11.0,8.0,0.0,1,1061.56,733.58,44.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
24,1,11.0,8.0,0.0,1,2083.94,675.03,44.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
24,1,11.0,8.0,1.0,1,1807.45,778.69,44.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
24,1,11.0,8.0,1.0,1,1661.92,1479.11,44.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,1,18.0,11.0,0.0,1,235.63,125.07,50.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
30,1,18.0,11.0,1.0,1,1148.64,689.18,50.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30,1,18.0,11.0,0.0,1,1065.03,230.09,50.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
45,0,13.0,5.0,1.0,1,202.62,151.96,63.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
45,0,13.0,5.0,0.0,1,543.39,407.54,63.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
45,0,13.0,5.0,0.0,1,945.04,507.58,63.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
45,0,13.0,5.0,0.0,1,742.54,667.4,63.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
45,0,13.0,5.0,1.0,1,1769.64,108.76,63.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
45,0,13.0,5.0,1.0,1,1065.03,230.09,63.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
52,0,18.0,8.0,0.0,1,1227.34,770.89,53.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
52,0,18.0,8.0,1.0,1,1198.46,381.1,53.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
52,0,18.0,8.0,0.0,1,100.35,75.26,53.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
52,0,18.0,8.0,0.0,1,1945.43,333.18,53.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
52,0,18.0,8.0,1.0,1,533.51,400.13,53.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
52,0,18.0,8.0,1.0,1,1061.56,733.58,53.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
52,0,18.0,8.0,1.0,1,1129.13,677.48,53.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52,0,18.0,8.0,0.0,1,544.05,376.84,53.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
52,0,18.0,8.0,1.0,1,912.52,141.4,53.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
87,0,5.0,9.0,1.0,0,2091.47,388.92,55.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
87,0,5.0,9.0,1.0,1,1292.84,13.44,55.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20,1,11.0,7.0,1.0,1,1807.45,778.69,47.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20,1,11.0,7.0,1.0,1,1661.92,1479.11,47.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
76,1,15.0,2.0,0.0,1,1977.36,1759.85,50.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
76,1,15.0,2.0,1.0,1,1777.8,820.78,50.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
76,1,15.0,2.0,0.0,1,230.91,173.18,50.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
76,1,15.0,2.0,0.0,1,533.51,400.13,50.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
76,1,15.0,2.0,0.0,1,1810.0,1610.9,50.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
76,1,15.0,2.0,1.0,1,586.45,521.94,50.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
21,1,18.0,8.0,0.0,1,1403.5,954.82,40.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
21,1,18.0,8.0,1.0,1,1555.58,818.01,40.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
21,1,18.0,8.0,1.0,1,175.89,131.92,40.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
21,1,18.0,8.0,1.0,1,1362.99,57.74,40.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
59,1,19.0,12.0,1.0,1,1362.99,57.74,31.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
59,1,19.0,12.0,0.0,1,980.37,234.43,31.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
59,1,19.0,12.0,1.0,1,175.89,131.92,31.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
59,1,19.0,12.0,1.0,1,1148.64,689.18,31.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
59,1,19.0,12.0,0.0,1,1555.58,818.01,31.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
59,1,19.0,12.0,0.0,1,1198.46,381.1,31.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
59,1,19.0,12.0,1.0,1,1807.45,778.69,31.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
59,1,19.0,12.0,1.0,1,1386.84,1234.29,31.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
59,1,19.0,12.0,1.0,1,1151.96,649.49,31.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
52,1,2.0,1.0,1.0,1,1198.46,381.1,25.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
52,1,2.0,1.0,1.0,1,2083.94,675.03,25.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
52,1,2.0,1.0,0.0,1,1386.84,1234.29,25.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
52,1,2.0,1.0,1.0,1,2091.47,388.92,25.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
52,1,2.0,1.0,1.0,1,1890.39,260.14,25.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
52,1,2.0,1.0,1.0,1,227.88,136.73,25.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
53,0,18.0,8.0,1.0,1,230.91,173.18,57.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
53,0,18.0,8.0,1.0,1,2091.47,388.92,57.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
53,0,18.0,8.0,0.0,1,1812.75,582.48,57.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
53,0,18.0,8.0,0.0,1,175.89,131.92,57.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
53,0,18.0,8.0,0.0,1,1775.81,1580.47,57.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20,1,19.0,10.0,0.0,1,2083.94,675.03,59.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
20,1,19.0,10.0,1.0,1,574.64,459.71,59.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
20,1,19.0,10.0,1.0,1,1458.17,874.9,59.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
20,1,19.0,10.0,0.0,1,958.74,748.9,59.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20,1,19.0,10.0,0.0,1,1636.9,44.71,59.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
38,0,16.0,1.0,1.0,1,1386.84,1234.29,52.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
38,0,16.0,1.0,0.0,1,742.54,667.4,52.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
38,0,16.0,1.0,0.0,1,1148.64,689.18,52.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
38,0,16.0,1.0,0.0,1,1024.66,614.8,52.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
38,0,16.0,1.0,0.0,1,1292.84,13.44,52.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
38,0,16.0,1.0,0.0,1,1793.43,248.82,52.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
38,0,16.0,1.0,1.0,1,1483.2,99.59,52.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38,0,16.0,1.0,1.0,1,590.26,525.33,52.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
38,0,16.0,1.0,0.0,1,1151.96,649.49,52.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38,0,16.0,1.0,0.0,1,544.05,376.84,52.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38,0,16.0,1.0,1.0,1,1163.89,589.27,52.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38,0,16.0,1.0,0.0,1,543.39,407.54,52.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38,0,16.0,1.0,0.0,1,1890.39,260.14,52.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
72,1,12.0,3.0,0.0,1,183.86,137.9,54.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
72,1,12.0,3.0,1.0,1,1775.81,1580.47,54.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
72,1,12.0,3.0,1.0,1,1636.9,44.71,54.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
90,0,5.0,6.0,0.0,1,752.64,205.36,24.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
90,0,5.0,6.0,1.0,1,499.53,388.72,24.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
